,company,title,salary,location,date
2131,INTEL CORPORATION,DATA SCIENTIST,"72,259","AUSTIN, TX",02/25/2022
2132,RANG TECHNOLOGIES INC,DATA SCIENTIST,"73,000","AUSTIN, TX",03/11/2017
2133,HOMEAWAYCOM INC,DATA SCIENTIST,"74,360","AUSTIN, TX",01/07/2019
2134,CINTRA US SERVICES LLC,DATA SCIENTIST,"75,000","AUSTIN, TX",02/13/2020
2135,CIVITAS LEARNING INC,DATA SCIENTIST,"75,000","AUSTIN, TX",05/14/2018
2136,COGNITE INC,DATA SCIENTIST,"75,858","AUSTIN, TX",02/18/2020
2137,COGNITE INC,DATA SCIENTIST,"75,858","AUSTIN, TX",02/18/2020
2138,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"75,962","AUSTIN, TX",12/16/2019
2139,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"75,962","AUSTIN, TX",02/13/2020
2140,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"76,962","AUSTIN, TX",04/09/2020
2141,BBON CAPITAL LLC,DATA SCIENTIST,"77,000","AUSTIN, TX",10/22/2021
2142,IBM CORPORATION,DATA SCIENTIST,"77,500","AUSTIN, TX",02/05/2019
2143,SPARKCOGNITION INC,DATA SCIENTIST,"80,000","AUSTIN, TX",01/31/2018
2144,SPARKCOGNITION INC,DATA SCIENTIST,"80,000","AUSTIN, TX",03/21/2018
2145,REX - REAL ESTATE EXCHANGE INC,DATA SCIENTIST,"80,000","AUSTIN, TX",03/11/2019
2146,SPARKCOGNITION INC,DATA SCIENTIST,"82,000","AUSTIN, TX",06/12/2018
2147,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"82,000","AUSTIN, TX",03/15/2021
2148,HOMEAWAY INC,DATA SCIENTIST,"82,574","AUSTIN, TX",03/31/2016
2149,CINTRA US SERVICES LLC,DATA SCIENTIST,"83,000","AUSTIN, TX",05/20/2021
2150,SPARKCOGNITION INC,DATA SCIENTIST,"83,000","AUSTIN, TX",04/12/2019
2151,APRIA HEALTHCARE LLC,DATA SCIENTIST,"83,138","AUSTIN, TX",04/09/2021
2152,VISA TECHNOLOGY & OPERATIONS LLC,DATA SCIENTIST,"83,300","AUSTIN, TX",01/22/2020
2153,INDEED INC,DATA SCIENTIST,"83,970","AUSTIN, TX",03/26/2018
2154,Z5 INVENTORY INC,DATA SCIENTIST,"85,000","AUSTIN, TX",03/07/2019
2155,"




",null,null,null,null
2156,BAZAARVOICE INC,DATA SCIENTIST,"85,000","AUSTIN, TX",04/14/2015
2157,NXP USA INC,DATA SCIENTIST,"85,000","AUSTIN, TX",02/14/2020
2158,SHOP LC GLOBAL INC FKA THE JEWELRY CHANNEL INC,DATA SCIENTIST,"85,000","AUSTIN, TX",04/09/2021
2159,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"86,000","AUSTIN, TX",04/02/2020
2160,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"86,000","AUSTIN, TX",04/20/2022
2161,ZILLIANT INC,DATA SCIENTIST,"86,000","AUSTIN, TX",02/19/2020
2162,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"86,000","AUSTIN, TX",02/20/2020
2163,HOMEAWAYCOM INC,DATA SCIENTIST,"86,611","AUSTIN, TX",02/23/2018
2164,INDEED INC,DATA SCIENTIST,"87,090","AUSTIN, TX",03/05/2019
2165,INDEED INC,DATA SCIENTIST,"87,090","AUSTIN, TX",03/06/2019
2166,INDEED INC,DATA SCIENTIST,"87,090","AUSTIN, TX",03/06/2019
2167,IBM CORPORATION,DATA SCIENTIST,"88,483","AUSTIN, TX",01/10/2019
2168,CIVITAS LEARNING INC,DATA SCIENTIST,"90,000","AUSTIN, TX",11/02/2017
2169,DIGITAL PHARMACIST INC,DATA SCIENTIST,"90,000","AUSTIN, TX",04/08/2022
2170,ZELUS ANALYTICS INC,DATA SCIENTIST,"90,000","AUSTIN, TX",03/03/2020
2171,ZILLIANT INC,DATA SCIENTIST,"90,000","AUSTIN, TX",03/17/2020
2172,CCC INTELLIGENT SOLUTIONS INC,DATA SCIENTIST,"90,750","AUSTIN, TX",04/18/2022
2173,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"91,291","AUSTIN, TX",10/15/2019
2174,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"91,291","AUSTIN, TX",11/25/2019
2175,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"91,291","AUSTIN, TX",10/11/2019
2176,INSURITY LLC,DATA SCIENTIST,"92,700","AUSTIN, TX",12/03/2021
2177,INSURITY LLC,DATA SCIENTIST,"92,700","AUSTIN, TX",12/24/2021
2178,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"93,000","AUSTIN, TX",03/06/2020
2179,R SYSTEMS INC,DATA SCIENTIST,"94,000","AUSTIN, TX",09/30/2021
2180,VISA TECHNOLOGY & OPERATIONS LLC,DATA SCIENTIST,"94,000","AUSTIN, TX",03/08/2021
2181,VISA TECHNOLOGY & OPERATIONS LLC,DATA SCIENTIST,"94,000","AUSTIN, TX",03/08/2021
2182,INDEED INC,DATA SCIENTIST,"95,846","AUSTIN, TX",03/01/2017
2183,INDEED INC,DATA SCIENTIST,"95,846","AUSTIN, TX",03/01/2017
2184,BREX INC,DATA SCIENTIST,"95,992","AUSTIN, TX",06/28/2021
2185,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"96,207","AUSTIN, TX",03/08/2021
2186,SPECTRUM BRANDS INC,DATA SCIENTIST,"98,000","AUSTIN, TX",02/21/2019
2187,NXP USA INC,DATA SCIENTIST,"99,000","AUSTIN, TX",04/08/2021
2188,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"99,070","AUSTIN, TX",11/18/2019
2189,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"99,070","AUSTIN, TX",10/29/2019
2190,HOME DEPOT USA INC,DATA SCIENTIST,"100,000","AUSTIN, TX",03/02/2016
2191,CINTRA US SERVICES LLC,DATA SCIENTIST,"100,000","AUSTIN, TX",04/04/2022
2192,SHIPWELL INC,DATA SCIENTIST,"100,000","AUSTIN, TX",04/13/2020
2193,GENWORTH NORTH AMERICA CORPORATION,DATA SCIENTIST,"100,000","AUSTIN, TX",04/21/2022
2194,SOLO GLOBAL INC,DATA SCIENTIST,"100,000","AUSTIN, TX",04/22/2022
2195,DUETTO RESEARCH INC,DATA SCIENTIST,"100,000","AUSTIN, TX",04/27/2022
2196,"




",null,null,null,null
2197,ZYNGA INC,DATA SCIENTIST,"100,000","AUSTIN, TX",02/26/2021
2198,CINTRA US SERVICES LLC,DATA SCIENTIST,"100,000","AUSTIN, TX",02/13/2020
2199,HOMEAWAYCOM INC,DATA SCIENTIST,"100,000","AUSTIN, TX",03/05/2019
2200,SHIPWELL INC,DATA SCIENTIST,"100,000","AUSTIN, TX",04/13/2020
2201,CONJECTURE CONSULTING INC,DATA SCIENTIST,"100,000","AUSTIN, TX",09/17/2021
2202,EBAY INC,DATA SCIENTIST,"100,000","AUSTIN, TX",03/19/2018
2203,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"102,045","AUSTIN, TX",10/17/2019
2204,INDEED INC,DATA SCIENTIST,"102,274","AUSTIN, TX",02/06/2018
2205,INDEED INC,DATA SCIENTIST,"102,274","AUSTIN, TX",02/06/2018
2206,APPLE INC,DATA SCIENTIST,"102,300","AUSTIN, TX",12/27/2018
2207,APPLE INC,DATA SCIENTIST,"102,300","AUSTIN, CA",01/09/2019
2208,ORACLE AMERICA INC,DATA SCIENTIST,"102,398","AUSTIN, TX",01/13/2021
2209,IBM CORPORATION,DATA SCIENTIST,"102,398","AUSTIN, TX",04/30/2021
2210,IBM CORPORATION,DATA SCIENTIST,"102,400","AUSTIN, TX",04/22/2022
2211,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"102,497","AUSTIN, TX",03/09/2022
2212,HOMEAWAYCOM INC,DATA SCIENTIST,"102,600","AUSTIN, TX",02/08/2018
2213,HOMEAWAYCOM INC,DATA SCIENTIST,"102,600","AUSTIN, TX",10/06/2017
2214,EBAY INC,DATA SCIENTIST,"105,435","AUSTIN, TX",12/19/2018
2215,INDEED INC,DATA SCIENTIST,"106,000","AUSTIN, TX",02/12/2020
2216,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"106,080","AUSTIN, TX",04/12/2021
2217,EXPEDIA INC,DATA SCIENTIST,"106,954","AUSTIN, TX",03/15/2021
2218,STANLEY BLACK AND DECKER INC,DATA SCIENTIST,"107,000","AUSTIN, TX",04/21/2021
2219,HOME DEPOT PRODUCT AUTHORITY LLC,DATA SCIENTIST,"107,500","AUSTIN, TX",03/09/2017
2220,NXP USA INC,DATA SCIENTIST,"108,000","AUSTIN, TX",04/21/2022
2221,ORACLE AMERICA INC,DATA SCIENTIST,"108,162","AUSTIN, TX",07/16/2019
2222,TECHNOLOGY PARTNERS INC,DATA SCIENTIST,"108,900","AUSTIN, TX",09/10/2021
2223,EIG SERVICES INC,DATA SCIENTIST,"109,138","AUSTIN, TX",11/04/2021
2224,EIG SERVICES INC,DATA SCIENTIST,"109,138","AUSTIN, TX",11/04/2021
2225,VISA TECHNOLOGY & OPERATIONS LLC,DATA SCIENTIST,"109,400","AUSTIN, TX",02/10/2022
2226,ORACLE AMERICA INC,DATA SCIENTIST,"109,443","AUSTIN, TX",10/29/2020
2227,CYBERSOURCE CORPORATION,DATA SCIENTIST,"109,928","AUSTIN, TX",10/28/2021
2228,EXPEDIA INC,DATA SCIENTIST,"110,323","AUSTIN, TX",04/15/2021
2229,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"110,860","AUSTIN, TX",10/21/2021
2230,EBAY INC,DATA SCIENTIST,"112,000","AUSTIN, TX",03/04/2020
2231,CISCO SYSTEMS INC,DATA SCIENTIST,"114,400","AUSTIN, TX",01/27/2021
2232,QL2 SOFTWARE LLC,DATA SCIENTIST,"115,000","AUSTIN, TX",04/30/2022
2233,DUO SECURITY INC,DATA SCIENTIST,"115,000","AUSTIN, TX",02/27/2018
2234,IBM CORPORATION,DATA SCIENTIST,"116,652","AUSTIN, TX",01/13/2020
2235,DROPBOX INC,DATA SCIENTIST,"117,520","AUSTIN, TX",11/17/2021
2236,APPLE INC,DATA SCIENTIST,"117,600","AUSTIN, TX",04/26/2021
2237,"




",null,null,null,null
2238,APPLE INC,DATA SCIENTIST,"118,934","AUSTIN, TX",05/26/2021
2239,APPLE INC,DATA SCIENTIST,"119,000","AUSTIN, TX",11/10/2021
2240,ORACLE AMERICA INC,DATA SCIENTIST,"119,184","AUSTIN, TX",03/28/2018
2241,ORACLE AMERICA INC,DATA SCIENTIST,"119,184","AUSTIN, TX",03/05/2018
2242,ACXIOM LLC,DATA SCIENTIST,"120,000","AUSTIN, TX",07/12/2021
2243,PAYPAL INC,DATA SCIENTIST,"120,000","AUSTIN, TX",04/23/2021
2244,APPLE INC,DATA SCIENTIST,"120,000","AUSTIN, TX",04/14/2022
2245,EBAY INC,DATA SCIENTIST,"120,000","AUSTIN, TX",02/16/2021
2246,COGNITE INC,DATA SCIENTIST,"120,000","AUSTIN, TX",02/21/2020
2247,IBM CORPORATION,DATA SCIENTIST,"120,000","AUSTIN, TX",03/09/2020
2248,CLOUDFLARE INC,DATA SCIENTIST,"120,000","AUSTIN, TX",09/04/2019
2249,CIVITAS LEARNING INC,DATA SCIENTIST,"120,000","AUSTIN, TX",01/14/2015
2250,AFINITI INC,DATA SCIENTIST,"120,000","AUSTIN, TX",12/15/2021
2251,INDEED INC,DATA SCIENTIST,"120,000","AUSTIN, TX",01/28/2015
2252,KINNSER SOFTWARE INC,DATA SCIENTIST,"120,000","AUSTIN, TX",01/26/2015
2253,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"120,037","AUSTIN, TX",11/12/2020
2254,VASTCOM INC,DATA SCIENTIST,"120,100","AUSTIN, TX",03/26/2015
2255,ZYNGA INC,DATA SCIENTIST,"125,000","AUSTIN, TX",10/15/2020
2256,CLOUDFLARE INC,DATA SCIENTIST,"125,000","AUSTIN, TX",05/19/2021
2257,VISA TECHNOLOGY & OPERATIONS LLC,DATA SCIENTIST,"125,694","AUSTIN, TX",04/08/2019
2258,ORACLE AMERICA INC,DATA SCIENTIST,"125,694","AUSTIN, TX",06/27/2019
2259,HOMEAWAYCOM INC,DATA SCIENTIST,"125,694","AUSTIN, TX",05/28/2019
2260,NVIDIA CORPORATION,DATA SCIENTIST,"127,504","AUSTIN, TX",02/16/2022
2261,APPLE INC,DATA SCIENTIST,"128,050","AUSTIN, TX",04/08/2021
2262,APPLE INC,DATA SCIENTIST,"130,000","AUSTIN, TX",03/26/2020
2263,APPLE INC,DATA SCIENTIST,"130,000","AUSTIN, TX",04/10/2020
2264,BIG FISH GAMES INC,DATA SCIENTIST,"130,000","AUSTIN, TX",02/04/2022
2265,HOME DEPOT PRODUCT AUTHORITY LLC,DATA SCIENTIST,"130,000","AUSTIN, TX",02/17/2020
2266,CLOUDFLARE INC,DATA SCIENTIST,"130,000","AUSTIN, TX",06/25/2019
2267,HOMEAWAYCOM INC,DATA SCIENTIST,"132,870","AUSTIN, TX",07/18/2019
2268,HEWLETT PACKARD ENTERPRISE COMPANY,DATA SCIENTIST,"134,930","AUSTIN, TX",02/04/2022
2269,CLOUDFLARE INC,DATA SCIENTIST,"135,000","AUSTIN, TX",08/20/2021
2270,ORACLE AMERICA INC,DATA SCIENTIST,"135,845","AUSTIN, TX",01/31/2022
2271,APPLIED MATERIALS INC,DATA SCIENTIST,"136,000","AUSTIN, TX",08/24/2021
2272,APPLE INC,DATA SCIENTIST,"140,000","AUSTIN, TX",10/25/2021
2273,ELECTRONIC ARTS INC,DATA SCIENTIST,"140,000","AUSTIN, TX",03/30/2022
2274,APPLE INC,DATA SCIENTIST,"140,000","AUSTIN, TX",05/17/2021
2275,EBAY INC,DATA SCIENTIST,"140,000","AUSTIN, TX",06/25/2019
2276,CLOUDFLARE INC,DATA SCIENTIST,"140,000","AUSTIN, TX",12/07/2021
2277,META PLATFORMS INC,DATA SCIENTIST,"140,296","AUSTIN, TX",03/03/2022
2278,"




",null,null,null,null
2279,META PLATFORMS INC,DATA SCIENTIST,"141,550","AUSTIN, TX",03/22/2022
2280,Q2 SOFTWARE INC,DATA SCIENTIST,"142,095","AUSTIN, TX",12/06/2021
2281,CISCO SYSTEMS INC,DATA SCIENTIST,"142,632","AUSTIN, TX",03/08/2021
2282,FACEBOOK INC,DATA SCIENTIST,"143,000","AUSTIN, TX",10/18/2021
2283,MAPLEBEAR INC,DATA SCIENTIST,"145,000","AUSTIN, TX",07/16/2021
2284,FACEBOOK INC,DATA SCIENTIST,"145,000","AUSTIN, TX",11/01/2021
2285,FACEBOOK INC,DATA SCIENTIST,"145,000","AUSTIN, TX",11/12/2021
2286,META PLATFORMS INC,DATA SCIENTIST,"145,000","AUSTIN, TX",01/10/2022
2287,SLALOM LLC,DATA SCIENTIST,"147,014","AUSTIN, TX",01/05/2022
2288,ORACLE AMERICA INC,DATA SCIENTIST,"147,181","AUSTIN, TX",04/09/2021
2289,CHARLES SCHWAB AND COMPANY INC,DATA SCIENTIST,"150,000","AUSTIN, TX",11/29/2021
2290,FACEBOOK INC,DATA SCIENTIST,"150,000","AUSTIN, TX",10/15/2021
2291,KODDI INC,DATA SCIENTIST,"150,000","AUSTIN, TX",03/04/2021
2292,META PLATFORMS INC,DATA SCIENTIST,"150,084","AUSTIN, TX",03/31/2022
2293,CLOUDFLARE INC,DATA SCIENTIST,"155,000","AUSTIN, TX",10/22/2021
2294,APPLE INC,DATA SCIENTIST,"160,000","AUSTIN, TX",10/02/2020
2295,FACEBOOK INC,DATA SCIENTIST,"163,660","AUSTIN, TX",08/23/2021
2296,APPLE INC,DATA SCIENTIST,"165,000","AUSTIN, TX",10/06/2021
2297,APPLE INC,DATA SCIENTIST,"165,000","AUSTIN, TX",10/22/2021
2298,APPLE INC,DATA SCIENTIST,"165,000","AUSTIN, TX",03/21/2022
2299,META PLATFORMS INC,DATA SCIENTIST,"165,330","AUSTIN, TX",02/04/2022
2300,APPLE INC,DATA SCIENTIST,"167,158","AUSTIN, TX",11/18/2020
2301,META PLATFORMS INC,DATA SCIENTIST,"170,000","AUSTIN, TX",01/07/2022
2302,ARM INC,DATA SCIENTIST,"170,000","AUSTIN, TX",12/18/2017
2303,APPLE INC,DATA SCIENTIST,"174,000","AUSTIN, TX",08/17/2021
2304,APPLE INC,DATA SCIENTIST,"175,000","AUSTIN, TX",02/18/2021
2305,META PLATFORMS INC,DATA SCIENTIST,"175,000","AUSTIN, TX",12/17/2021
2306,META PLATFORMS INC,DATA SCIENTIST,"177,319","AUSTIN, TX",04/12/2022
2307,APPLE INC,DATA SCIENTIST,"180,000","AUSTIN, TX",04/23/2021
2308,APPLE INC,DATA SCIENTIST,"180,000","AUSTIN, TX",03/17/2022
2309,OUTSET MEDICAL INC,DATA SCIENTIST,"185,000","AUSTIN, TX",12/01/2021
2310,APPLE INC,DATA SCIENTIST,"187,600","AUSTIN, TX",02/08/2022
2311,EVERBANK,DATA SCIENTIST,"55,550","JACKSONVILLE, FL",03/09/2015
2312,FANATICS RETAIL GROUP FULFILLMENT LLC,DATA SCIENTIST,"60,570","JACKSONVILLE, FL",04/20/2022
2313,FANATICS RETAIL GROUP FULFILLMENT LLC,DATA SCIENTIST,"60,570","JACKSONVILLE, FL",04/25/2022
2314,FANATICS RETAIL GROUP FULFILLMENT LLC,DATA SCIENTIST,"68,307","JACKSONVILLE, FL",02/25/2020
2315,ICUBE CONSULTANCY SERVICES INC,DATA SCIENTIST,"70,000","JACKSONVILLE, FL",03/28/2016
2316,ICUBE CONSULTANCY SERVICES INC,DATA SCIENTIST,"70,000","JACKSONVILLE, FL",03/11/2016
2317,ICUBE CONSULTANCY SERVICES INC,DATA SCIENTIST,"70,000","JACKSONVILLE, FL",03/12/2016
2318,ICUBE CONSULTANCY SERVICES INC,DATA SCIENTIST,"70,000","JACKSONVILLE, FL",03/12/2016
2319,FANATICS RETAIL GROUP FULFILLMENT LLC,DATA SCIENTIST,"73,195","JACKSONVILLE, FL",02/24/2021
2320,ICUBE CONSULTANCY SERVICES INC,DATA SCIENTIST,"75,000","JACKSONVILLE, FL",03/22/2016
2321,"
 
",null,null,null,null
2322,ICUBE CONSULTANCY SERVICES INC,DATA SCIENTIST,"75,000","JACKSONVILLE, FL",03/22/2016
2323,ICUBE CONSULTANCY SERVICES INC,DATA SCIENTIST,"76,000","JACKSONVILLE, FL",02/01/2022
2324,ICUBE CONSULTANCY SERVICES INC,DATA SCIENTIST,"76,000","JACKSONVILLE, FL",02/02/2022
2325,ICUBE CONSULTANCY SERVICES INC,DATA SCIENTIST,"79,206","JACKSONVILLE, FL",10/27/2020
2326,ELOGICSQUARE INC,DATA SCIENTIST,"84,000","JACKSONVILLE, FL",04/18/2022
2327,ELOGICSQUARE INC,DATA SCIENTIST,"84,000","JACKSONVILLE, FL",04/27/2022
2328,BKFS I SERVICES LLC,DATA SCIENTIST,"90,000","JACKSONVILLE, FL",03/02/2021
2329,BLUE CROSS AND BLUE SHIELD OF FLORIDA INC,DATA SCIENTIST,"92,400","JACKSONVILLE, FL",11/12/2020
2330,TRUIST BANK,DATA SCIENTIST,"100,000","JACKSONVILLE, FL",03/03/2022
2331,BLUE CROSS AND BLUE SHIELD OF FLORIDA INC,DATA SCIENTIST,"118,283","JACKSONVILLE, FL",04/04/2022
2332,SQUARE INC,DATA SCIENTIST,"79,260","SAN FRANCISCO, CA",03/01/2017
2333,FLEXON TECHNOLOGIES INC,DATA SCIENTIST,"189,000","SAN FRANCISCO, CA",04/29/2021
2334,UBER TECHNOLOGIES INC,DATA SCIENTIST,"63,814","SAN FRANCISCO, CA",01/09/2017
2335,UBER TECHNOLOGIES INC,DATA SCIENTIST,"63,814","SAN FRANCISCO, CA",01/13/2017
2336,HOTWIRE INC,DATA SCIENTIST,"63,814","SAN FRANCISCO, CA",01/30/2017
2337,HOTWIRE INC,DATA SCIENTIST,"63,814","SAN FRANCISCO, CA",02/02/2017
2338,IMIDIA LLC,DATA SCIENTIST,"70,000","SAN FRANCISCO, CA",03/23/2019
2339,CREDIT KARMA INC,DATA SCIENTIST,"72,000","SAN FRANCISCO, CA",02/10/2015
2340,CREDIT KARMA INC,DATA SCIENTIST,"72,000","SAN FRANCISCO, CA",02/10/2015
2341,UPGRADE INC,DATA SCIENTIST,"72,342","SAN FRANCISCO, CA",03/08/2021
2342,"
 
",null,null,null,null
2343,NEXMO INC,DATA SCIENTIST,"75,000","SAN FRANCISCO, CA",03/10/2015
2344,THE NIELSEN COMPANY (US) LLC,DATA SCIENTIST,"77,000","SAN FRANCISCO, CA",02/29/2016
2345,GLAXOSMITHKLINE LLC,DATA SCIENTIST,"77,000","SAN FRANCISCO, CA",03/06/2018
2346,GLAXOSMITHKLINE LLC,DATA SCIENTIST,"77,000","SAN FRANCISCO, CA",01/05/2018
2347,IMIDIA LLC,DATA SCIENTIST,"80,000","SAN FRANCISCO, CA",09/17/2019
2348,IMIDIA LLC,DATA SCIENTIST,"80,000","SAN FRANCISCO, CA",03/21/2019
2349,RADIUMONE INC,DATA SCIENTIST,"80,000","SAN FRANCISCO, CA",02/10/2015
2350,FINANCIAL TECHNOLOGY PARTNERS LP,DATA SCIENTIST,"80,000","SAN FRANCISCO, CA",03/07/2017
2351,HIMALAYA MEDIA INC,DATA SCIENTIST,"80,018","SAN FRANCISCO, CA",04/14/2021
2352,UBER TECHNOLOGIES INC,DATA SCIENTIST,"81,349","SAN FRANCISCO, CA",01/09/2017
2353,UBER TECHNOLOGIES INC,DATA SCIENTIST,"81,349","SAN FRANCISCO, CA",01/13/2017
2354,SENSORTOWER INC,DATA SCIENTIST,"82,000","SAN FRANCISCO, CA",03/06/2017
2355,UBER TECHNOLOGIES INC,DATA SCIENTIST,"82,430","SAN FRANCISCO, CA",01/09/2017
2356,UBER TECHNOLOGIES INC,DATA SCIENTIST,"82,430","SAN FRANCISCO, CA",01/13/2017
2357,TURO INC,DATA SCIENTIST,"82,763","SAN FRANCISCO, CA",03/29/2018
2358,MILLIMAN INC,DATA SCIENTIST,"84,700","SAN FRANCISCO, CA",05/19/2021
2359,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST,"85,000","SAN FRANCISCO, CA",08/13/2021
2360,QUALITY PLANNING CORP,DATA SCIENTIST,"85,000","SAN FRANCISCO, CA",03/17/2017
2361,CRIXLABS INC,DATA SCIENTIST,"85,000","SAN FRANCISCO, CA",03/03/2017
2362,CRIXLABS INC,DATA SCIENTIST,"85,000","SAN FRANCISCO, CA",03/03/2017
2363,AURORA SOLAR INC,DATA SCIENTIST,"85,000","SAN FRANCISCO, CA",03/13/2018
2364,ROAM ANALYTICS INC,DATA SCIENTIST,"86,000","SAN FRANCISCO, CA",02/24/2015
2365,MOODY'S ANALYTICS,DATA SCIENTIST,"87,630","SAN FRANCISCO, CA",10/21/2014
2366,MASTERCARD INTERNATIONAL INCORPORATED,DATA SCIENTIST,"87,720","SAN FRANCISCO, CA",02/28/2020
2367,GLU MOBILE INC,DATA SCIENTIST,"90,000","SAN FRANCISCO, CA",04/23/2021
2368,ACCOMPLICE INC,DATA SCIENTIST,"90,000","SAN FRANCISCO, CA",03/10/2015
2369,IMPACTVISION INC,DATA SCIENTIST,"90,000","SAN FRANCISCO, CA",03/21/2019
2370,STARSKY ROBOTICS INC,DATA SCIENTIST,"90,000","SAN FRANCISCO, CA",02/28/2017
2371,UBER TECHNOLOGIES INC,DATA SCIENTIST,"90,917","SAN FRANCISCO, CA",01/02/2018
2372,"




",null,null,null,null
2373,TURO INC,DATA SCIENTIST,"90,938","SAN FRANCISCO, CA",02/07/2019
2374,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"92,560","SAN FRANCISCO, CA",11/11/2019
2375,UNITY TECHNOLOGIES SF,DATA SCIENTIST,"92,560","SAN FRANCISCO, CA",02/24/2020
2376,SALESFORCECOM INC,DATA SCIENTIST,"92,955","SAN FRANCISCO, CA",11/30/2017
2377,STITCH FIX INC,DATA SCIENTIST,"92,955","SAN FRANCISCO, CA",02/21/2018
2378,UBER TECHNOLOGIES INC,DATA SCIENTIST,"92,955","SAN FRANCISCO, CA",01/02/2018
2379,LENDINGCLUB CORPORATION,DATA SCIENTIST,"92,955","SAN FRANCISCO, CA",02/12/2018
2380,UBER TECHNOLOGIES INC,DATA SCIENTIST,"92,955","SAN FRANCISCO, CA",10/31/2017
2381,THE NIELSEN COMPANY (US) LLC,DATA SCIENTIST,"92,955","SAN FRANCISCO, CA",02/12/2018
2382,MASTERCARD INTERNATIONAL INCORPORATED,DATA SCIENTIST,"93,000","SAN FRANCISCO, CA",03/16/2020
2383,HEAVYAI INC,DATA SCIENTIST,"93,725","SAN FRANCISCO, CA",04/05/2022
2384,OMNISCI INC,DATA SCIENTIST,"93,725","SAN FRANCISCO, CA",02/16/2022
2385,UPGRADE INC,DATA SCIENTIST,"93,725","SAN FRANCISCO, CA",03/11/2022
2386,ZILLOW INC,DATA SCIENTIST,"94,300","SAN FRANCISCO, CA",02/16/2017
2387,UBER TECHNOLOGIES INC,DATA SCIENTIST,"95,000","SAN FRANCISCO, CA",12/16/2016
2388,UBER TECHNOLOGIES INC,DATA SCIENTIST,"95,000","SAN FRANCISCO, CA",10/17/2017
2389,UBER TECHNOLOGIES INC,DATA SCIENTIST,"95,000","SAN FRANCISCO, CA",10/18/2017
2390,RELAYRIDES INC,DATA SCIENTIST,"95,000","SAN FRANCISCO, CA",02/10/2015
2391,NARVAR INC,DATA SCIENTIST,"95,000","SAN FRANCISCO, CA",03/13/2019
2392,UBER TECHNOLOGIES INC,DATA SCIENTIST,"95,000","SAN FRANCISCO, CA",03/02/2017
2393,UBER TECHNOLOGIES INC,DATA SCIENTIST,"95,000","SAN FRANCISCO, CA",02/01/2018
2394,ZILLOW INC,DATA SCIENTIST,"95,264","SAN FRANCISCO, CA",02/25/2016
2395,ZILLOW INC,DATA SCIENTIST,"95,264","SAN FRANCISCO, CA",02/26/2016
2396,UBER TECHNOLOGIES INC,DATA SCIENTIST,"95,400","SAN FRANCISCO, CA",10/31/2018
2397,CLEARMETALINC,DATA SCIENTIST,"95,555","SAN FRANCISCO, CA",03/04/2021
2398,UPGRADE INC,DATA SCIENTIST,"96,075","SAN FRANCISCO, CA",07/13/2018
2399,AUTODESK INC,DATA SCIENTIST,"96,075","SAN FRANCISCO, CA",02/15/2019
2400,DAWAR CONSULTING INC,DATA SCIENTIST,"96,075","SAN FRANCISCO, CA",09/24/2018
2401,DAWAR CONSULTING INC,DATA SCIENTIST,"96,075","SAN FRANCISCO, CA",10/01/2018
2402,IT AMERICA INC,DATA SCIENTIST,"96,616","SAN FRANCISCO, CA",05/11/2021
2403,QUANTIUM INC,DATA SCIENTIST,"96,767","SAN FRANCISCO, CA",06/12/2018
2404,AUTODESK INC,DATA SCIENTIST,"97,822","SAN FRANCISCO, CA",02/28/2017
2405,AUTODESK INC,DATA SCIENTIST,"97,822","SAN FRANCISCO, CA",03/03/2017
2406,UNITY TECHNOLOGIES SF,DATA SCIENTIST,"97,822","SAN FRANCISCO, CA",02/06/2017
2407,LENDINGCLUB CORPORATION,DATA SCIENTIST,"97,906","SAN FRANCISCO, CA",03/02/2020
2408,STRIPE INC,DATA SCIENTIST,"97,906","SAN FRANCISCO, CA",04/14/2020
