,company,title,salary,location,date
1116,GOOGLE LLC,DATA SCIENTIST,"148,000","MOUNTAIN VIEW, CA",02/04/2021
1117,GOOGLE LLC,DATA SCIENTIST,"149,000","MOUNTAIN VIEW, CA",11/22/2021
1118,GOOGLE LLC,DATA SCIENTIST,"149,000","MOUNTAIN VIEW, CA",03/12/2020
1119,NURO INC,DATA SCIENTIST,"149,930","MOUNTAIN VIEW, CA",03/07/2022
1120,NURO INC,DATA SCIENTIST,"149,930","MOUNTAIN VIEW, CA",03/07/2022
1121,WAYMO LLC,DATA SCIENTIST,"150,000","MOUNTAIN VIEW, CA",10/11/2021
1122,CONFLUENT INC,DATA SCIENTIST,"150,000","MOUNTAIN VIEW, CA",01/08/2021
1123,GOOGLE LLC,DATA SCIENTIST,"150,000","MOUNTAIN VIEW, CA",12/01/2020
1124,GOOGLE LLC,DATA SCIENTIST,"150,000","MOUNTAIN VIEW, CA",11/05/2019
1125,GUARDIAN ANALYTICS INC,DATA SCIENTIST,"150,000","MOUNTAIN VIEW, CA",03/13/2018
1126,GOOGLE LLC,DATA SCIENTIST,"150,000","MOUNTAIN VIEW, CA",01/06/2022
1127,GOOGLE LLC,DATA SCIENTIST,"150,000","MOUNTAIN VIEW, CA",01/28/2020
1128,H2OAI INC,DATA SCIENTIST,"150,000","MOUNTAIN VIEW, CA",03/12/2021
1129,GOOGLE LLC,DATA SCIENTIST,"150,000","MOUNTAIN VIEW, CA",07/03/2018
1130,GOOGLE LLC,DATA SCIENTIST,"150,000","MOUNTAIN VIEW, CA",01/25/2019
1131,GOOGLE LLC,DATA SCIENTIST,"150,000","MOUNTAIN VIEW, CA",01/03/2022
1132,GOOGLE LLC,DATA SCIENTIST,"151,000","MOUNTAIN VIEW, CA",11/30/2021
1133,GOOGLE LLC,DATA SCIENTIST,"151,000","MOUNTAIN VIEW, CA",03/05/2019
1134,GOOGLE LLC,DATA SCIENTIST,"151,000","MOUNTAIN VIEW, CA",02/07/2021
1135,MICROSOFT CORPORATION,DATA SCIENTIST,"152,000","MOUNTAIN VIEW, CA",10/14/2021
1136,GOOGLE LLC,DATA SCIENTIST,"152,000","MOUNTAIN VIEW, CA",02/12/2021
1137,GOOGLE LLC,DATA SCIENTIST,"152,000","MOUNTAIN VIEW, CA",03/09/2021
1138,AITOMATIC INC,DATA SCIENTIST,"152,000","MOUNTAIN VIEW, CA",03/18/2021
1139,GOOGLE LLC,DATA SCIENTIST,"152,000","MOUNTAIN VIEW, CA",02/04/2021
1140,GOOGLE LLC,DATA SCIENTIST,"152,250","MOUNTAIN VIEW, CA",04/12/2021
1141,GOOGLE LLC,DATA SCIENTIST,"153,000","MOUNTAIN VIEW, CA",10/22/2020
1142,GOOGLE LLC,DATA SCIENTIST,"153,000","MOUNTAIN VIEW, CA",03/01/2021
1143,GOOGLE LLC,DATA SCIENTIST,"153,000","MOUNTAIN VIEW, CA",02/18/2020
1144,GOOGLE LLC,DATA SCIENTIST,"153,000","MOUNTAIN VIEW, CA",02/01/2021
1145,GOOGLE LLC,DATA SCIENTIST,"154,000","MOUNTAIN VIEW, CA",06/30/2021
1146,GOOGLE LLC,DATA SCIENTIST,"154,000","MOUNTAIN VIEW, CA",06/30/2021
1147,GOOGLE LLC,DATA SCIENTIST,"154,000","MOUNTAIN VIEW, CA",04/17/2019
1148,GOOGLE LLC,DATA SCIENTIST,"154,000","MOUNTAIN VIEW, CA",06/20/2019
1149,GOOGLE LLC,DATA SCIENTIST,"155,000","MOUNTAIN VIEW, CA",11/08/2021
1150,GOOGLE LLC,DATA SCIENTIST,"155,000","MOUNTAIN VIEW, CA",11/23/2021
1151,MOVEWORKS INC,DATA SCIENTIST,"155,000","MOUNTAIN VIEW, CA",03/04/2019
1152,MOVEWORKS INC,DATA SCIENTIST,"155,000","MOUNTAIN VIEW, CA",03/08/2019
1153,UDEMY INC,DATA SCIENTIST,"155,000","MOUNTAIN VIEW, CA",04/12/2022
1154,TIKTOK INC,DATA SCIENTIST,"155,000","MOUNTAIN VIEW, CA",01/30/2020
1155,GOOGLE LLC,DATA SCIENTIST,"155,000","MOUNTAIN VIEW, CA",02/10/2020
1156,CONFLUENT INC,DATA SCIENTIST,"155,000","MOUNTAIN VIEW, CA",02/03/2021
1157,BYTEDANCE INC,DATA SCIENTIST,"156,000","MOUNTAIN VIEW, CA",10/03/2019
1158,GOOGLE LLC,DATA SCIENTIST,"156,000","MOUNTAIN VIEW, CA",02/23/2021
1159,GOOGLE LLC,DATA SCIENTIST,"158,000","MOUNTAIN VIEW, CA",09/24/2021
1160,GOOGLE LLC,DATA SCIENTIST,"158,000","MOUNTAIN VIEW, CA",04/06/2018
1161,GOOGLE LLC,DATA SCIENTIST,"158,000","MOUNTAIN VIEW, CA",09/13/2021
1162,WAYMO LLC,DATA SCIENTIST,"158,000","MOUNTAIN VIEW, CA",01/10/2020
1163,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",02/16/2022
1164,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",02/18/2022
1165,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",02/23/2022
1166,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",02/24/2022
1167,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",02/25/2022
1168,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",03/04/2020
1169,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",03/04/2022
1170,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",03/04/2022
1171,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",03/07/2022
1172,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",03/09/2022
1173,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",03/10/2022
1174,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",03/15/2022
1175,GOOGLE LLC,DATA SCIENTIST,"159,000","MOUNTAIN VIEW, CA",03/15/2022
1176,ARIMO INC,DATA SCIENTIST,"159,484","MOUNTAIN VIEW, CA",03/09/2016
1177,BYTEDANCE INC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",12/09/2020
1178,GOOGLE LLC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",04/30/2021
1179,ELANCE-ODESK INC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",03/13/2015
1180,GOOGLE LLC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",04/08/2020
1181,ELANCE-ODESK INC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",03/23/2015
1182,NURO INC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",03/12/2021
1183,GOOGLE LLC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",02/22/2022
1184,TOUCHPAL INC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",03/04/2017
1185,GOOGLE LLC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",04/01/2021
1186,GOOGLE LLC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",03/07/2022
1187,NURO INC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",03/07/2022
1188,GOOGLE LLC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",03/10/2022
1189,ARIMO LLC,DATA SCIENTIST,"160,000","MOUNTAIN VIEW, CA",12/20/2017
1190,GOOGLE LLC,DATA SCIENTIST,"161,000","MOUNTAIN VIEW, CA",02/16/2022
1191,GOOGLE LLC,DATA SCIENTIST,"161,000","MOUNTAIN VIEW, CA",03/17/2022
1192,GOOGLE LLC,DATA SCIENTIST,"162,000","MOUNTAIN VIEW, CA",04/17/2020
1193,GOOGLE LLC,DATA SCIENTIST,"162,000","MOUNTAIN VIEW, CA",04/20/2022
1194,GOOGLE LLC,DATA SCIENTIST,"162,000","MOUNTAIN VIEW, CA",02/21/2022
1195,GOOGLE LLC,DATA SCIENTIST,"162,000","MOUNTAIN VIEW, CA",03/10/2022
1196,GOOGLE LLC,DATA SCIENTIST,"162,240","MOUNTAIN VIEW, CA",11/10/2021
1197,GOOGLE LLC,DATA SCIENTIST,"163,000","MOUNTAIN VIEW, CA",02/26/2021
1198,GOOGLE LLC,DATA SCIENTIST,"163,000","MOUNTAIN VIEW, CA",03/08/2022
1199,CA INC,DATA SCIENTIST,"163,200","MOUNTAIN VIEW, CA",12/13/2019
1200,GOOGLE LLC,DATA SCIENTIST,"164,000","MOUNTAIN VIEW, CA",01/31/2018
1201,GOOGLE LLC,DATA SCIENTIST,"164,000","MOUNTAIN VIEW, CA",03/04/2021
1202,GOOGLE LLC,DATA SCIENTIST,"165,000","MOUNTAIN VIEW, CA",09/29/2020
1203,GOOGLE LLC,DATA SCIENTIST,"165,000","MOUNTAIN VIEW, CA",11/11/2020
1204,TIKTOK INC,DATA SCIENTIST,"165,000","MOUNTAIN VIEW, CA",05/25/2021
1205,GOOGLE LLC,DATA SCIENTIST,"165,000","MOUNTAIN VIEW, CA",01/25/2022
1206,WAYMO LLC,DATA SCIENTIST,"165,000","MOUNTAIN VIEW, CA",02/05/2021
1207,GOOGLE LLC,DATA SCIENTIST,"166,000","MOUNTAIN VIEW, CA",10/29/2021
1208,GOOGLE LLC,DATA SCIENTIST,"166,000","MOUNTAIN VIEW, CA",01/10/2022
1209,GOOGLE LLC,DATA SCIENTIST,"166,000","MOUNTAIN VIEW, CA",02/20/2022
1210,GOOGLE LLC,DATA SCIENTIST,"166,000","MOUNTAIN VIEW, CA",09/23/2021
1211,GOOGLE LLC,DATA SCIENTIST,"166,050","MOUNTAIN VIEW, CA",02/15/2021
1212,GOOGLE LLC,DATA SCIENTIST,"166,050","MOUNTAIN VIEW, CA",03/10/2021
1213,META PLATFORMS INC,DATA SCIENTIST,"167,000","MOUNTAIN VIEW, CA",12/10/2021
1214,GOOGLE LLC,DATA SCIENTIST,"168,000","MOUNTAIN VIEW, CA",12/22/2020
1215,BYTEDANCE INC,DATA SCIENTIST,"168,000","MOUNTAIN VIEW, CA",10/21/2021
1216,VERB SURGICAL INC,DATA SCIENTIST,"168,002","MOUNTAIN VIEW, CA",10/11/2019
1217,GOOGLE LLC,DATA SCIENTIST,"169,000","MOUNTAIN VIEW, CA",02/15/2019
1218,GOOGLE LLC,DATA SCIENTIST,"169,000","MOUNTAIN VIEW, CA",02/09/2022
1219,GOOGLE LLC,DATA SCIENTIST,"170,000","MOUNTAIN VIEW, CA",08/14/2020
1220,GOOGLE LLC,DATA SCIENTIST,"170,000","MOUNTAIN VIEW, CA",05/05/2021
1221,WAYMO LLC,DATA SCIENTIST,"170,000","MOUNTAIN VIEW, CA",02/12/2021
1222,WAYMO LLC,DATA SCIENTIST,"170,000","MOUNTAIN VIEW, CA",02/25/2022
1223,WAYMO LLC,DATA SCIENTIST,"170,000","MOUNTAIN VIEW, CA",02/11/2021
1224,GOOGLE LLC,DATA SCIENTIST,"171,000","MOUNTAIN VIEW, CA",01/20/2022
1225,GOOGLE LLC,DATA SCIENTIST,"171,000","MOUNTAIN VIEW, CA",03/20/2020
1226,GOOGLE LLC,DATA SCIENTIST,"172,000","MOUNTAIN VIEW, CA",03/03/2020
1227,NURO INC,DATA SCIENTIST,"172,000","MOUNTAIN VIEW, CA",03/07/2022
1228,GOOGLE LLC,DATA SCIENTIST,"174,000","MOUNTAIN VIEW, CA",03/10/2021
1229,GOOGLE LLC,DATA SCIENTIST,"174,000","MOUNTAIN VIEW, CA",12/28/2021
1230,NURO INC,DATA SCIENTIST,"175,000","MOUNTAIN VIEW, CA",11/09/2021
1231,GOOGLE LLC,DATA SCIENTIST,"175,000","MOUNTAIN VIEW, CA",05/04/2020
1232,GOOGLE LLC,DATA SCIENTIST,"175,000","MOUNTAIN VIEW, CA",01/19/2022
1233,GOOGLE LLC,DATA SCIENTIST,"175,000","MOUNTAIN VIEW, CA",02/05/2020
1234,WAYMO LLC,DATA SCIENTIST,"175,000","MOUNTAIN VIEW, CA",02/15/2022
1235,GOOGLE LLC,DATA SCIENTIST,"175,000","MOUNTAIN VIEW, CA",03/03/2022
1236,WAYMO LLC,DATA SCIENTIST,"175,000","MOUNTAIN VIEW, CA",03/08/2022
1237,INTUIT INC,DATA SCIENTIST,"175,000","MOUNTAIN VIEW, CA",09/19/2014
1238,ARIMO LLC,DATA SCIENTIST,"175,000","MOUNTAIN VIEW, CA",10/12/2017
1239,GOOGLE LLC,DATA SCIENTIST,"175,000","MOUNTAIN VIEW, CA",02/05/2021
1240,GOOGLE LLC,DATA SCIENTIST,"175,000","MOUNTAIN VIEW, CA",12/27/2021
1241,GOOGLE LLC,DATA SCIENTIST,"179,000","MOUNTAIN VIEW, CA",03/06/2020
1242,BYTEDANCE INC,DATA SCIENTIST,"180,000","MOUNTAIN VIEW, CA",09/28/2021
1243,TIKTOK INC,DATA SCIENTIST,"180,000","MOUNTAIN VIEW, CA",04/10/2022
1244,BYTEDANCE INC,DATA SCIENTIST,"180,000","MOUNTAIN VIEW, CA",04/21/2022
1245,BYTEDANCE INC,DATA SCIENTIST,"185,000","MOUNTAIN VIEW, CA",12/22/2020
1246,BYTEDANCE INC,DATA SCIENTIST,"185,000","MOUNTAIN VIEW, CA",12/22/2020
1247,COURSERA INC,DATA SCIENTIST,"185,000","MOUNTAIN VIEW, CA",03/14/2017
1248,GOOGLE LLC,DATA SCIENTIST,"185,000","MOUNTAIN VIEW, CA",03/19/2020
1249,JDCOM AMERICAN TECHNOLOGIES CORPORATION,DATA SCIENTIST,"186,000","MOUNTAIN VIEW, CA",01/21/2021
1250,GOOGLE LLC,DATA SCIENTIST,"187,000","MOUNTAIN VIEW, CA",08/04/2021
1251,GOOGLE LLC,DATA SCIENTIST,"188,000","MOUNTAIN VIEW, CA",01/21/2022
1252,GOOGLE LLC,DATA SCIENTIST,"188,000","MOUNTAIN VIEW, CA",02/16/2022
1253,TIKTOK INC,DATA SCIENTIST,"190,000","MOUNTAIN VIEW, CA",03/12/2020
1254,WAYMO LLC,DATA SCIENTIST,"195,000","MOUNTAIN VIEW, CA",06/29/2021
1255,GOOGLE LLC,DATA SCIENTIST,"195,000","MOUNTAIN VIEW, CA",06/27/2019
1256,GOOGLE LLC,DATA SCIENTIST,"195,000","MOUNTAIN VIEW, CA",02/16/2022
1257,CONFLUENT INC,DATA SCIENTIST,"197,933","MOUNTAIN VIEW, CA",11/09/2021
1258,GOOGLE LLC,DATA SCIENTIST,"200,000","MOUNTAIN VIEW, CA",02/12/2020
1259,TIKTOK INC,DATA SCIENTIST,"200,000","MOUNTAIN VIEW, CA",03/11/2020
1260,WAYMO LLC,DATA SCIENTIST,"205,000","MOUNTAIN VIEW, CA",04/26/2021
1261,WAYMO LLC,DATA SCIENTIST,"205,000","MOUNTAIN VIEW, CA",04/20/2021
1262,GOOGLE LLC,DATA SCIENTIST,"210,000","MOUNTAIN VIEW, CA",02/09/2022
1263,NURO INC,DATA SCIENTIST,"210,000","MOUNTAIN VIEW, CA",03/01/2022
1264,BYTEDANCE INC,DATA SCIENTIST,"215,000","MOUNTAIN VIEW, CA",05/05/2021
1265,TIKTOK INC,DATA SCIENTIST,"228,000","MOUNTAIN VIEW, CA",03/08/2022
1266,GOOGLE LLC,DATA SCIENTIST,"260,000","MOUNTAIN VIEW, CA",04/11/2022
1267,GOOGLE LLC,DATA SCIENTIST,"269,000","MOUNTAIN VIEW, CA",03/04/2022
1268,TSG CONSULTING LLC,DATA SCIENTIST,"96,000","CUPERTINO, CA",04/02/2020
1269,APPLE INC,DATA SCIENTIST,"97,100","CUPERTINO, CA",05/07/2018
1270,APPLE INC,DATA SCIENTIST,"105,622","CUPERTINO, CA",04/30/2020
1271,APPLE INC,DATA SCIENTIST,"105,622","CUPERTINO, CA",05/04/2020
1272,APPLE INC,DATA SCIENTIST,"110,240","CUPERTINO, CA",11/19/2019
1273,APPLE INC,DATA SCIENTIST,"110,510","CUPERTINO, CA",03/12/2020
1274,APPLE INC,DATA SCIENTIST,"110,864","CUPERTINO, CA",01/02/2018
1275,APPLE INC,DATA SCIENTIST,"120,000","CUPERTINO, CA",12/28/2018
1276,APPLE INC,DATA SCIENTIST,"120,000","CUPERTINO, CA",09/14/2018
1277,APPLE INC,DATA SCIENTIST,"120,000","CUPERTINO, CA",01/23/2017
1278,"
 
",null,null,null,null
1279,APPLE INC,DATA SCIENTIST,"125,050","CUPERTINO, CA",03/14/2018
1280,APPLE INC,DATA SCIENTIST,"129,210","CUPERTINO, CA",01/18/2019
1281,APPLE INC,DATA SCIENTIST,"130,000","CUPERTINO, CA",09/01/2016
1282,APPLE INC,DATA SCIENTIST,"130,000","CUPERTINO, CA",03/15/2021
1283,APPLE INC,DATA SCIENTIST,"130,000","CUPERTINO, CA",02/25/2022
1284,APPLE INC,DATA SCIENTIST,"130,000","CUPERTINO, CA",12/26/2018
1285,FORD MOTOR COMPANY,DATA SCIENTIST,"130,894","CUPERTINO, CA",11/29/2021
1286,AC WELLNESS NETWORK LLC,DATA SCIENTIST,"132,250","CUPERTINO, CA",12/05/2019
1287,APPLE INC,DATA SCIENTIST,"134,000","CUPERTINO, CA",11/10/2021
1288,APPLE INC,DATA SCIENTIST,"135,000","CUPERTINO, CA",04/23/2020
1289,AC WELLNESS NETWORK LLC,DATA SCIENTIST,"136,350","CUPERTINO, CA",04/02/2021
1290,APPLE INC,DATA SCIENTIST,"139,518","CUPERTINO, CA",01/10/2020
1291,APPLE INC,DATA SCIENTIST,"140,000","CUPERTINO, CA",10/06/2021
1292,APPLE INC,DATA SCIENTIST,"140,000","CUPERTINO, CA",04/07/2022
1293,APPLE INC,DATA SCIENTIST,"140,000","CUPERTINO, CA",04/27/2020
1294,APPLE INC,DATA SCIENTIST,"140,000","CUPERTINO, CA",03/10/2020
1295,APPLE INC,DATA SCIENTIST,"143,418","CUPERTINO, CA",10/27/2020
1296,APPLE INC,DATA SCIENTIST,"145,000","CUPERTINO, CA",10/22/2019
1297,APPLE INC,DATA SCIENTIST,"145,000","CUPERTINO, CA",06/07/2018
1298,APPLE INC,DATA SCIENTIST,"147,000","CUPERTINO, CA",04/08/2020
1299,APPLE INC,DATA SCIENTIST,"147,900","CUPERTINO, CA",05/04/2021
1300,APPLE INC,DATA SCIENTIST,"148,135","CUPERTINO, CA",04/15/2021
1301,APPLE INC,DATA SCIENTIST,"150,000","CUPERTINO, CA",10/06/2020
1302,APPLE INC,DATA SCIENTIST,"150,000","CUPERTINO, CA",12/03/2019
1303,APPLE INC,DATA SCIENTIST,"150,000","CUPERTINO, CA",11/25/2020
1304,APPLE INC,DATA SCIENTIST,"150,000","CUPERTINO, CA",12/21/2018
1305,APPLE INC,DATA SCIENTIST,"150,000","CUPERTINO, CA",12/06/2018
1306,APPLE INC,DATA SCIENTIST,"150,000","CUPERTINO, CA",02/06/2020
1307,APPLE INC,DATA SCIENTIST,"150,000","CUPERTINO, CA",07/05/2018
1308,"




",null,null,null,null
1309,APPLE INC,DATA SCIENTIST,"151,228","CUPERTINO, CA",03/16/2021
1310,APPLE INC,DATA SCIENTIST,"154,980","CUPERTINO, CA",12/28/2021
1311,APPLE INC,DATA SCIENTIST,"155,000","CUPERTINO, CA",12/07/2016
1312,APPLE INC,DATA SCIENTIST,"155,000","CUPERTINO, CA",04/05/2018
1313,APPLE INC,DATA SCIENTIST,"155,000","CUPERTINO, CA",08/10/2018
1314,APPLE INC,DATA SCIENTIST,"155,000","CUPERTINO, CA",04/30/2020
1315,APPLE INC,DATA SCIENTIST,"155,000","CUPERTINO, CA",02/26/2020
1316,APPLE INC,DATA SCIENTIST,"155,000","CUPERTINO, CA",03/13/2020
1317,APPLE INC,DATA SCIENTIST,"155,009","CUPERTINO, CA",04/15/2022
1318,APPLE INC,DATA SCIENTIST,"155,411","CUPERTINO, CA",03/13/2020
1319,MIST SYSTEMS INC,DATA SCIENTIST,"158,163","CUPERTINO, CA",11/07/2018
1320,APPLE INC,DATA SCIENTIST,"160,000","CUPERTINO, CA",07/20/2021
1321,APPLE INC,DATA SCIENTIST,"160,000","CUPERTINO, CA",07/23/2021
1322,APPLE INC,DATA SCIENTIST,"160,000","CUPERTINO, CA",11/21/2018
1323,APPLE INC,DATA SCIENTIST,"160,000","CUPERTINO, CA",10/25/2018
1324,APPLE INC,DATA SCIENTIST,"160,000","CUPERTINO, CA",02/06/2020
1325,APPLE INC,DATA SCIENTIST,"160,000","CUPERTINO, CA",03/08/2022
1326,APPLE INC,DATA SCIENTIST,"160,000","CUPERTINO, CA",04/21/2021
1327,APPLE INC,DATA SCIENTIST,"160,786","CUPERTINO, CA",02/23/2022
1328,APPLE INC,DATA SCIENTIST,"161,600","CUPERTINO, CA",03/18/2021
1329,APPLE INC,DATA SCIENTIST,"162,847","CUPERTINO, CA",04/13/2022
1330,APPLE INC,DATA SCIENTIST,"162,847","CUPERTINO, CA",04/27/2022
1331,APPLE INC,DATA SCIENTIST,"165,000","CUPERTINO, CA",12/04/2019
1332,APPLE INC,DATA SCIENTIST,"165,000","CUPERTINO, CA",09/07/2021
1333,APPLE INC,DATA SCIENTIST,"165,000","CUPERTINO, CA",07/23/2021
1334,APPLE INC,DATA SCIENTIST,"166,920","CUPERTINO, CA",04/20/2021
1335,APPLE INC,DATA SCIENTIST,"168,000","CUPERTINO, CA",10/05/2020
1336,APPLE INC,DATA SCIENTIST,"168,210","CUPERTINO, CA",09/29/2017
1337,APPLE INC,DATA SCIENTIST,"168,491","CUPERTINO, CA",09/01/2021
1338,APPLE INC,DATA SCIENTIST,"169,950","CUPERTINO, CA",01/25/2021
1339,APPLE INC,DATA SCIENTIST,"169,950","CUPERTINO, CA",02/09/2021
1340,APPLE INC,DATA SCIENTIST,"170,000","CUPERTINO, CA",10/24/2019
1341,APPLE INC,DATA SCIENTIST,"170,000","CUPERTINO, CA",01/04/2021
1342,APPLE INC,DATA SCIENTIST,"170,000","CUPERTINO, CA",10/18/2021
1343,APPLE INC,DATA SCIENTIST,"170,000","CUPERTINO, CA",10/21/2021
1344,APPLE INC,DATA SCIENTIST,"170,000","CUPERTINO, CA",03/24/2020
1345,APPLE INC,DATA SCIENTIST,"170,000","CUPERTINO, CA",03/17/2021
1346,APPLE INC,DATA SCIENTIST,"171,288","CUPERTINO, CA",03/16/2021
1347,APPLE INC,DATA SCIENTIST,"172,000","CUPERTINO, CA",11/25/2020
1348,APPLE INC,DATA SCIENTIST,"172,475","CUPERTINO, CA",03/12/2020
1349,"




",null,null,null,null
1350,APPLE INC,DATA SCIENTIST,"172,515","CUPERTINO, CA",10/02/2017
1351,APPLE INC,DATA SCIENTIST,"174,800","CUPERTINO, CA",08/23/2021
1352,APPLE INC,DATA SCIENTIST,"175,000","CUPERTINO, CA",10/23/2019
1353,APPLE INC,DATA SCIENTIST,"175,000","CUPERTINO, CA",09/01/2021
1354,APPLE INC,DATA SCIENTIST,"175,000","CUPERTINO, CA",11/25/2020
1355,APPLE INC,DATA SCIENTIST,"175,000","CUPERTINO, CA",04/07/2020
1356,APPLE INC,DATA SCIENTIST,"175,000","CUPERTINO, CA",04/28/2020
1357,APPLE INC,DATA SCIENTIST,"175,000","CUPERTINO, CA",02/18/2020
1358,APPLE INC,DATA SCIENTIST,"175,000","CUPERTINO, CA",02/25/2020
1359,APPLE INC,DATA SCIENTIST,"175,000","CUPERTINO, CA",09/08/2021
1360,APPLE INC,DATA SCIENTIST,"175,000","CUPERTINO, CA",09/20/2021
1361,APPLE INC,DATA SCIENTIST,"175,000","CUPERTINO, CA",02/06/2021
1362,APPLE INC,DATA SCIENTIST,"175,783","CUPERTINO, CA",08/25/2021
1363,APPLE INC,DATA SCIENTIST,"176,600","CUPERTINO, CA",05/10/2021
1364,APPLE INC,DATA SCIENTIST,"178,000","CUPERTINO, CA",10/14/2020
1365,APPLE INC,DATA SCIENTIST,"178,581","CUPERTINO, CA",03/17/2021
1366,APPLE INC,DATA SCIENTIST,"179,732","CUPERTINO, CA",03/02/2021
1367,APPLE INC,DATA SCIENTIST,"180,000","CUPERTINO, CA",03/26/2020
1368,APPLE INC,DATA SCIENTIST,"180,000","CUPERTINO, CA",12/17/2019
1369,APPLE INC,DATA SCIENTIST,"181,156","CUPERTINO, CA",02/16/2022
1370,APPLE INC,DATA SCIENTIST,"181,167","CUPERTINO, CA",04/19/2022
1371,APPLE INC,DATA SCIENTIST,"182,000","CUPERTINO, CA",07/02/2021
1372,APPLE INC,DATA SCIENTIST,"182,000","CUPERTINO, CA",03/30/2022
1373,APPLE INC,DATA SCIENTIST,"183,856","CUPERTINO, CA",03/04/2022
1374,APPLE INC,DATA SCIENTIST,"184,000","CUPERTINO, CA",11/08/2021
1375,APPLE INC,DATA SCIENTIST,"184,059","CUPERTINO, CA",06/30/2021
1376,APPLE INC,DATA SCIENTIST,"185,000","CUPERTINO, CA",09/26/2019
1377,APPLE INC,DATA SCIENTIST,"185,000","CUPERTINO, CA",08/06/2021
1378,APPLE INC,DATA SCIENTIST,"186,929","CUPERTINO, CA",11/17/2021
1379,APPLE INC,DATA SCIENTIST,"188,000","CUPERTINO, CA",01/31/2022
1380,APPLE INC,DATA SCIENTIST,"188,182","CUPERTINO, CA",04/22/2022
1381,APPLE INC,DATA SCIENTIST,"189,000","CUPERTINO, CA",04/10/2020
1382,APPLE INC,DATA SCIENTIST,"189,000","CUPERTINO, CA",01/10/2020
1383,APPLE INC,DATA SCIENTIST,"190,000","CUPERTINO, CA",10/12/2021
1384,APPLE INC,DATA SCIENTIST,"190,000","CUPERTINO, CA",04/26/2022
1385,APPLE INC,DATA SCIENTIST,"190,000","CUPERTINO, CA",04/26/2022
1386,APPLE INC,DATA SCIENTIST,"190,000","CUPERTINO, CA",04/30/2020
1387,APPLE INC,DATA SCIENTIST,"193,752","CUPERTINO, CA",01/04/2021
1388,APPLE INC,DATA SCIENTIST,"194,100","CUPERTINO, CA",03/22/2021
1389,APPLE INC,DATA SCIENTIST,"197,000","CUPERTINO, CA",11/23/2020
1390,"




",null,null,null,null
1391,APPLE INC,DATA SCIENTIST,"198,000","CUPERTINO, CA",04/04/2022
1392,APPLE INC,DATA SCIENTIST,"200,000","CUPERTINO, CA",11/08/2021
1393,APPLE INC,DATA SCIENTIST,"200,000","CUPERTINO, CA",12/03/2019
1394,APPLE INC,DATA SCIENTIST,"202,106","CUPERTINO, CA",10/16/2020
1395,APPLE INC,DATA SCIENTIST,"205,000","CUPERTINO, CA",04/20/2022
1396,APPLE INC,DATA SCIENTIST,"215,000","CUPERTINO, CA",03/26/2020
1397,APPLE INC,DATA SCIENTIST,"224,510","CUPERTINO, CA",11/16/2020
1398,COGNOMOTIV INC,DATA SCIENTIST,"69,560","MENLO PARK, CA",07/01/2020
1399,ONE CONCERN INC,DATA SCIENTIST,"126,020","MENLO PARK, CA",05/26/2021
1400,SUHAS AHUJA COMPUTER CONSULANTS INC,DATA SCIENTIST,"145,980","MENLO PARK, CA",03/28/2019
1401,SRI INTERNATIONAL,DATA SCIENTIST,"62,525","MENLO PARK, CA",08/30/2021
1402,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"62,546","MENLO PARK, CA",03/11/2019
1403,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"90,000","MENLO PARK, CA",02/27/2015
1404,FACEBOOK INC,DATA SCIENTIST,"91,500","MENLO PARK, CA",12/29/2016
1405,FACEBOOK INC,DATA SCIENTIST,"92,000","MENLO PARK, CA",02/10/2015
